Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]_s
2056.009,1.0984599251818181,2.602022909090909
2057.009,1.099299381090909,2.604690727272727
2058.009,1.1018531155454545,2.607674454545455
2059.009,1.1046568984545455,2.606094909090909
2060.009,1.1066193633636363,2.608517
2061.009,1.1076664357272727,2.611219909090909
2062.009,1.1094052641818182,2.6120623636363636
2063.009,1.112739420090909,2.614975909090909
2064.009,1.1189313118181816,2.6180298181818182
2065.009,1.1294172546363637,2.619153090909091
2066.009,1.1607528832727272,2.621750727272727
2067.009,1.2353454953636362,2.631719909090909
2068.009,1.317139653,2.642917636363636
2069.009,1.4012744087272728,2.652535818181818
2070.009,1.4865135379090908,2.661100818181818
2071.009,1.5720833793636364,2.6680511818181816
2072.009,1.657778201181818,2.6773183636363633
2073.009,1.7422530636363633,2.6886565454545455
2074.009,1.8245328206363636,2.6995383636363637
2075.009,1.9044296129090907,2.713123090909091
2076.009,1.9811550749090912,2.728673636363636
2077.009,2.0379386233636363,2.744013545454546
2078.009,2.0522112146363636,2.7537019090909087
2079.009,2.0589013256363637,2.7621265454545454
2080.009,2.0627064684545457,2.7746933636363638
2081.009,2.064595143090909,2.7917181818181818
2082.009,2.0669368431818183,2.7982121818181818
2083.009,2.069275374,2.8028106363636365
2084.009,2.071970245,2.8086728181818184
2085.009,2.075122592818182,2.8132010909090908
2086.009,2.0779526729090914,2.816781636363636
2087.009,2.0800980294545455,2.8218364545454544
2088.009,2.0808085359999997,2.826083909090909
2089.009,2.080301102636364,2.8299451818181818
2090.009,2.078612319090909,2.8364040909090913
2091.009,2.0762894240909087,2.842266181818182
2092.009,2.0745030377272724,2.8479528181818186
2093.009,2.072232444363636,2.864380909090909
2094.009,2.070889020727273,2.879088909090909
2095.009,2.0695660242727274,2.891761
2096.009,2.0686347426363634,2.9029938181818182
2097.009,2.0674438698181814,2.9110674545454547
2098.009,2.0667894685454544,2.916719
2099.009,2.0665193013636363,2.9187198181818186
2100.009,2.066755292,2.921633363636363
2101.009,2.0679959392727274,2.9228620000000003
2102.009,2.069775415727273,2.925319181818182
2103.009,2.071639693090909,2.9274253636363636
2104.009,2.0734354144545457,2.9300580909090908
2105.009,2.074205663818182,2.935499
2106.009,2.075134774363636,2.9414664545454543
2107.009,2.0755805921818182,2.949189090909091
2108.009,2.076540311181818,2.9556479999999996
2109.009,2.0770991796363636,2.959860272727273
2110.009,2.077389339818182,2.965301181818182
2111.009,2.0769285751818183,2.9658628181818183
2112.009,2.075706397272727,2.964283181818182
2113.009,2.0736470550909094,2.961931363636363
2114.009,2.071514225272727,2.9601411818181815
2115.009,2.0695946789999997,2.9578594545454546
2116.009,2.068058861818182,2.9551214545454543
2117.009,2.066605936,2.9544896363636366
2118.009,2.0648202645454545,2.9550863636363633
2119.009,2.062924858,2.958175363636364
2120.009,2.060740214272727,2.9614048181818187
2121.009,2.0589744677272726,2.9636162727272723
2122.009,2.0574590327272726,2.967828545454545
2123.009,2.056408590909091,2.970320818181818
2124.009,2.055744513090909,2.971654727272727
2125.009,2.0553637287272726,2.9732342727272725
2126.009,2.054893778818182,2.976920090909091
2127.009,2.054777197090909,2.980605909090909
2128.009,2.0545153732727273,2.9836247272727268
2129.009,2.054348330363636,2.9873807272727273
2130.009,2.053895219363636,2.992681272727273
2131.009,2.053485083363636,3.0017378181818186
2132.009,2.0532315444545457,3.0148662727272733
2133.009,2.053594212545455,3.0259588181818184
2134.009,2.0545187082727274,3.036910909090909
2135.009,2.0557373433636363,3.043755909090909
2136.009,2.056848289818182,3.0511275454545452
2137.009,2.0580062906363636,3.0575161818181815
2138.009,2.0591512424545453,3.064817545454545
2139.009,2.060911998,3.072189090909091
2140.009,2.0634263379090907,3.0778757272727275
2141.009,2.0668559042727277,3.0821581818181816
2142.009,2.0713822856363637,3.0840537272727273
2143.009,2.076577812545455,3.083246363636363
2144.009,2.0836753984545453,3.0827549090909088
2145.009,2.0944720212727272,3.082333636363636
2146.009,2.1760878096363636,3.088195818181818
2147.009,2.3208811805454546,3.0964449090909087
2148.009,2.4862460046363632,3.101710363636364
2149.009,2.6620336779090907,3.1165588181818182
2150.009,2.8405801570909093,3.1199287272727276
2151.009,3.0201658194545455,3.1306701818181817
2152.009,3.1996500827272727,3.1436230909090908
2153.009,3.3787758098181815,3.160016
2154.009,3.5563526377272727,3.173249727272727
2155.009,3.7316928829999996,3.1984885454545453
2156.009,3.902456614181818,3.21403909090909
2157.009,4.001989256636364,3.229659818181818
2158.009,4.038279190636363,3.2538105454545456
2159.009,4.053469020272727,3.2660964545454547
2160.009,4.058098622727273,3.2739594545454547
2161.009,4.059551898,3.2907385454545452
2162.009,4.059535856818182,3.304112636363637
2163.009,4.059149050636363,3.308044181818182
2164.009,4.05824478309091,3.311484272727273
2165.009,4.058137090363636,3.3310013636363633
2166.009,4.058223578727273,3.3275964545454544
2167.009,4.058970191818182,3.3386538181818186
2168.009,4.059406210454545,3.3603121818181823
2169.009,4.059589234545455,3.355222272727273
2170.009,4.0600427154545455,3.3698250909090905
2171.009,4.060273074545455,3.3792677272727274
2172.009,4.060422399909091,3.388148727272727
2173.009,4.059932215,3.3886050909090915
2174.009,4.0596458105454545,3.4060160000000006
2175.009,4.059516075272727,3.41079
2176.009,4.059664167909091,3.406051181818182
2177.009,4.059788125818181,3.427639363636364
2178.009,4.059447927727273,3.431605909090909
2179.009,4.05947338309091,3.4280605454545454
2180.009,4.059534999636363,3.446173545454546
2181.009,4.060206043636364,3.449683818181818
2182.009,4.0604901378181815,3.452527181818182
2183.009,4.060767246909091,3.4557566363636365
2184.009,4.061138115818182,3.4694116363636365
2185.009,4.061482730090909,3.4643218181818183
2186.009,4.0618406345454545,3.4708158181818187
2187.009,4.061645471,3.4872790000000005
2188.009,4.061288025181819,3.476116272727273
2189.009,4.060958190454546,3.483347454545455
2190.009,4.061057771818182,3.482083727272727
2191.009,4.061177301727273,3.4782224545454543
2192.009,4.061110857272727,3.490683909090909
2193.009,4.061161390545454,3.492403909090909
2194.009,4.061205853545455,3.497248090909091
2195.009,4.061886307636364,3.494404727272727
2196.009,4.062010006454545,3.508445818181818
2197.009,4.062156305818181,3.5105870909090906
